hyperlink,title,certification,message,order 
https://webcache.googleusercontent.com/search?q=cache:Dqcwb8XZzeEJ:https://en.wikipedia.org/wiki/List_of_computer_security_certifications+&cd=22&hl=en&ct=clnk&gl=in,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>",ceh,cnda,57
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>",ceh,,0
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>",ceh," (ec-council)
",1
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>"," (comptia)
"," (ec-council)
",2
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>"," (comptia)
","2,437
",3
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>",https://comptiacdn.azureedge.net/webcontent/docs/default-source/public-documents/it-certification-roadmap.pdf,"2,437
",4
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>",https://comptiacdn.azureedge.net/webcontent/docs/default-source/public-documents/it-certification-roadmap.pdf, - credited to comptia,5
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>",comptia, - credited to comptia,6
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>",comptia, - ,7
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>",https://www.comptia.org/certifications, - ,8
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>",https://www.comptia.org/certifications,isaca,9
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>",comptia security+,isaca,10
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>",comptia security+,comptia,11
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>","comptia cyber security analyst
",comptia,12
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>","comptia cyber security analyst
","security analysis
",13
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>",comptia pentest+,"security analysis
",14
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>",comptia pentest+,"penetration testing
",15
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>",comptia advanced security practitioner,"penetration testing
",16
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>",comptia advanced security practitioner,"general cyber security
",17
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>",cnd,"general cyber security
",18
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>",cnd,ec-council certified network defender,19
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>",ceh,ec-council certified network defender,20
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>",ceh,ec-council certified ethical hacker,21
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>",ceh-master (practical),ec-council certified ethical hacker,22
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>",ceh-master (practical),"ec-council certified ethical hacker master (practical)
",23
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>",ceht,"ec-council certified ethical hacker master (practical)
",24
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>",ceht,"certified expert hunt team
",25
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>","""exam prices | testing | comptia it certifications""","certified expert hunt team
",26
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>","""exam prices | testing | comptia it certifications""",. ,27
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>",certification.comptia.org,. ,28
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>",certification.comptia.org,. retrieved ,29
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>","""ce program fees | continuing education | comptia it certifications""",. retrieved ,30
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>","""ce program fees | continuing education | comptia it certifications""",. ,31
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>",certification.comptia.org,. ,32
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>",certification.comptia.org,. retrieved ,33
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>","""comptia security+ certification""",. retrieved ,34
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>","""comptia security+ certification""",. ,35
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>",certification.comptia.org,. ,36
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>",certification.comptia.org,. retrieved ,37
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>","""comptia (cysa+) cybersecurity analyst+ certification | comptia it certifications""",. retrieved ,38
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>","""comptia (cysa+) cybersecurity analyst+ certification | comptia it certifications""",. ,39
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>",certification.comptia.org,. ,40
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>",certification.comptia.org,. retrieved ,41
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>","""pentest+ (plus) certification | comptia it certifications""",. retrieved ,42
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>","""pentest+ (plus) certification | comptia it certifications""",. ,43
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>",certification.comptia.org,. ,44
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>",certification.comptia.org,. retrieved ,45
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>","""comptia pentest+ certification | comptia it certifications""",. retrieved ,46
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>","""comptia pentest+ certification | comptia it certifications""",. ,47
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>",certification.comptia.org,. ,48
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>",certification.comptia.org,. retrieved ,49
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>","""(casp) advanced security practitioner certification | comptia it certifications""",. retrieved ,50
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>","""(casp) advanced security practitioner certification | comptia it certifications""",. ,51
https://en.wikipedia.org/wiki/List_of_computer_security_certifications#Cyber_Security_Certifications_Overview,"<h3 class=""LC20lb DKV0Md""><span>List of computer security certifications - Wikipedia</span></h3>",certification.comptia.org,. ,52
